m_m2_bustrm_inc_lr_45_54, m_m2_trnbus_tot, m_m1_ferry_25_34, m_m2_busoth_75ov, m_m2_trncarasdriv_65_74, m_m1_tram_inc_lr_65_74, m_m1_taxi_tot, m_m1_carasdriv_25_34, m_m1_carasdriv_tot, m_m2_trnfer_25_34, m_m1_train_15_24, m_m1_mbikescoot_45_54, m_m1_truck_tot, m_m2_bustrm_inc_lr_25_34, m_m1_truck_35_44, m_m2_busoth_25_34, m_m1_taxi_75ov, m_m1_other_tot, m_m1_ferry_15_24, m_m2_bustrm_inc_lr_55_64, m_m2_trnoth_55_64, m_m2_trntrm_inc_lr_55_64, m_m1_wlkonly_25_34, m_m2_busoth_15_24, m_m1_bicycle_45_54, m_m2_trntrm_inc_lr_35_44, m_m1_ferry_45_54, m_m2_busfer_55_64, m_m2_trnfer_15_24, m_m1_mbikescoot_65_74, m_m1_taxi_25_34, m_m2_buscarasdriv_35_44, m_m1_mbikescoot_55_64, m_m2_trnoth_25_34, m_m1_bicycle_25_34, m_m2_busoth_45_54, m_m2_trntrm_inc_lr_65_74, m_m2_trnbus_35_44, m_m2_busoth_35_44, m_m1_tot_m1_35_44, m_m2_trncarasdriv_15_24, m_m1_tot_m1_55_64, m_m2_trnoth_65_74, m_m1_taxi_65_74, m_m1_tot_m1_65_74, m_m2_trncarasdriv_25_34, m_m1_caraspas_15_24, m_m2_train_and_tot_35_44, m_m1_truck_75ov, m_m1_tot_m1_tot, m_m1_wlkonly_75ov, m_m1_wlkonly_65_74, m_m1_carasdriv_35_44, m_m1_other_25_34, m_m2_buscaraspas_65_74, m_m2_bustrm_inc_lr_tot, m_m1_bus_15_24, m_m2_busfer_65_74, m_m2_train_and_tot_45_54, m_m2_busfer_45_54, m_m1_other_45_54, m_m1_bus_55_64, m_m1_mbikescoot_25_34, m_m2_trnbus_55_64, m_m1_ferry_65_74, m_m2_trnbus_65_74, m_m2_trnbus_45_54, m_m1_truck_65_74, m_m2_train_and_tot_tot, m_m2_trntrm_inc_lr_tot, m_m1_caraspas_35_44, m_m2_trntrm_inc_lr_75ov, m_m1_wlkonly_35_44, m_m2_train_and_tot_75ov, m_m2_trncarasdriv_45_54, m_m2_busfer_15_24, m_m1_caraspas_tot, m_m1_tram_inc_lr_35_44, m_m2_trncarasdriv_35_44, m_m2_bustrm_inc_lr_35_44, m_m1_taxi_15_24, m_m1_carasdriv_75ov, sa2_name16, m_m1_wlkonly_15_24, m_m2_buscarasdriv_65_74, m_m2_trnbus_25_34, m_m1_ferry_35_44, m_m2_trnoth_45_54, m_m1_carasdriv_65_74, m_m1_caraspas_25_34, m_m2_buscaraspas_55_64, m_m1_mbikescoot_tot, m_m2_trncaraspas_15_24, m_m1_truck_25_34, m_m1_other_75ov, m_m1_tram_inc_lr_25_34, m_m2_buscaraspas_15_24, m_m2_trnoth_15_24, m_m1_bicycle_15_24, m_m1_tot_m1_75ov, m_m1_truck_45_54, m_m1_taxi_45_54, m_m1_other_55_64, m_m1_other_65_74, m_m2_buscarasdriv_55_64, m_m1_truck_15_24, m_m1_train_35_44, m_m2_trnoth_35_44, m_m1_bus_45_54, m_m2_bustrm_inc_lr_15_24, m_m2_trntrm_inc_lr_45_54, m_m2_trnfer_45_54, m_m1_caraspas_75ov, m_m1_other_15_24, m_m1_bus_75ov, m_m1_bicycle_tot, m_m1_tram_inc_lr_45_54, m_m2_buscaraspas_75ov, m_m1_mbikescoot_15_24, m_m2_buscaraspas_25_34, m_m1_bus_65_74, m_m2_buscaraspas_35_44, m_m2_trnfer_tot, m_m2_trnoth_tot, m_m2_trncaraspas_75ov, m_m1_tram_inc_lr_75ov, m_m1_train_65_74, m_m2_trnfer_65_74, m_m1_train_45_54, m_m1_bus_25_34, m_m2_trnfer_55_64, m_m2_busfer_35_44, m_m2_trncaraspas_65_74, m_m2_bustrm_inc_lr_75ov, m_m2_trnbus_15_24, m_m1_tot_m1_25_34, m_m1_bicycle_75ov, m_m2_buscaraspas_45_54, m_m2_trntrm_inc_lr_25_34, m_m1_tram_inc_lr_tot, m_m2_trnbus_75ov, m_m1_bicycle_55_64, m_m1_taxi_35_44, m_m2_trncarasdriv_75ov, m_m2_trncaraspas_25_34, m_m2_train_and_tot_15_24, m_m1_bicycle_35_44, m_m2_train_and_tot_25_34, m_m1_tot_m1_45_54, m_m2_trnfer_35_44, m_m2_buscarasdriv_25_34, m_m2_train_and_tot_55_64, m_m1_train_55_64, m_m1_bus_tot, m_m1_wlkonly_55_64, m_m2_busoth_tot, m_m2_busoth_65_74, m_m1_taxi_55_64, m_m2_trnoth_75ov, m_m2_buscarasdriv_tot, m_m1_mbikescoot_75ov, m_m1_tram_inc_lr_15_24, m_m2_bustrm_inc_lr_65_74, m_m1_ferry_55_64, m_m1_caraspas_45_54, m_m1_mbikescoot_35_44, m_m2_buscarasdriv_45_54, m_m1_tram_inc_lr_55_64, m_m1_caraspas_55_64, m_m1_wlkonly_45_54, m_m2_buscarasdriv_75ov, m_m1_bus_35_44, m_m2_busfer_25_34, m_m1_train_tot, m_m2_buscarasdriv_15_24, m_m2_buscaraspas_tot, m_m2_trntrm_inc_lr_15_24, m_m1_carasdriv_55_64, m_m1_bicycle_65_74, m_m1_ferry_tot, m_m2_trncaraspas_35_44, m_m1_carasdriv_15_24, m_m2_busoth_55_64, sa2_main16, m_m2_busfer_75ov, m_m1_other_35_44, m_m2_trncarasdriv_tot, m_m2_trncaraspas_45_54, m_m2_trncarasdriv_55_64, m_m1_caraspas_65_74, m_m2_train_and_tot_65_74, m_m1_train_25_34, m_m2_trnfer_75ov, m_m1_carasdriv_45_54, m_m2_trncaraspas_55_64, m_m1_ferry_75ov, m_m2_trncaraspas_tot, m_m1_tot_m1_15_24, m_m1_truck_55_64, m_m2_busfer_tot, m_m1_wlkonly_tot, m_m1_train_75ov
0,8,0,0,0,0,4,657,2818,0,19,3,13,0,0,0,0,22,0,0,0,0,17,0,8,0,0,0,0,0,0,3,3,0,20,0,0,0,0,770,0,476,0,0,127,0,32,3,0,3207,0,3,702,7,0,0,24,0,4,0,7,6,9,3,0,0,0,0,16,3,6,0,10,0,0,0,73,3,0,0,0,17,"Goodwood - Millswood",28,0,3,0,0,113,19,0,24,0,3,0,0,0,0,3,17,5,3,3,0,0,0,12,0,9,0,0,0,0,3,0,61,3,0,0,0,0,0,0,3,0,0,0,0,3,14,0,0,0,0,4,752,0,0,0,14,0,8,0,0,0,9,19,6,655,0,0,0,7,70,8,3,0,0,0,4,0,5,0,0,11,4,0,0,6,8,0,11,0,41,0,0,0,430,4,0,0,291,0,"401071023",0,4,3,0,0,0,0,7,0,601,0,0,0,402,4,0,70,0
0,0,0,0,0,0,11,412,1755,0,0,3,26,0,10,0,0,23,0,0,0,0,10,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,423,0,292,0,0,75,0,64,0,0,2002,0,3,380,3,0,0,7,0,0,0,8,3,4,0,0,0,0,3,0,0,15,0,4,0,0,0,107,0,0,0,0,13,"Paradise - Newton",10,0,0,0,0,64,24,0,8,0,7,0,0,3,0,0,17,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,11,0,0,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,0,467,0,0,0,0,0,3,3,0,0,0,3,0,404,0,0,0,0,21,0,0,0,4,0,4,0,0,0,0,9,0,0,0,5,6,0,3,0,0,0,3,0,261,0,3,0,256,0,"401041015",0,3,0,0,0,0,0,0,0,371,0,0,0,336,4,0,30,0
0,0,0,0,0,0,0,21,151,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,37,0,0,10,0,0,0,0,167,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Mount Nelson - Dynnyrne",7,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,3,0,53,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,33,0,0,0,10,0,"601051029",0,0,0,0,0,0,0,0,0,48,0,0,0,16,0,0,5,0
0,13,0,0,0,0,5,458,1983,0,3,3,24,0,3,0,0,9,0,0,0,0,12,0,7,0,0,0,0,0,5,0,0,0,10,0,0,0,0,480,0,359,0,0,97,0,37,0,0,2303,0,3,422,3,0,0,13,0,0,0,3,3,3,0,0,0,0,0,13,0,7,0,12,0,0,0,73,0,0,0,0,16,"St Peters - Marden",15,0,3,0,0,86,16,0,18,0,0,0,0,3,0,8,23,8,0,3,0,0,3,0,0,6,0,0,0,3,0,0,46,0,0,3,0,3,0,0,0,0,0,0,0,0,29,0,0,0,0,5,542,0,0,0,0,0,9,0,0,0,7,16,3,499,0,0,0,0,59,14,0,0,0,0,3,0,0,0,0,5,9,0,0,9,12,0,11,0,6,0,4,0,321,0,0,0,226,0,"401051019",0,0,0,0,0,3,0,0,0,453,0,0,0,307,7,0,71,0
0,0,0,0,0,0,0,164,657,0,0,0,7,0,0,0,0,9,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,148,0,125,0,0,39,0,10,0,0,741,0,4,138,0,0,0,5,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,18,0,0,0,0,3,"Walkerville",7,0,0,0,0,40,3,0,4,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,0,0,0,0,0,3,0,0,0,0,3,0,134,0,0,0,0,12,5,0,0,0,0,0,0,0,0,0,3,3,0,0,3,4,0,0,0,0,0,0,0,111,0,0,0,88,0,"401061022",0,0,0,0,0,0,0,0,0,116,0,0,0,116,0,0,30,0
0,0,0,0,0,0,0,99,412,0,0,0,15,0,5,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,0,70,0,0,13,0,19,0,0,480,0,0,91,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,24,0,0,0,0,0,"Craigmore - Blakeview",4,0,0,0,0,11,4,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,69,0,"402021028",0,0,0,0,0,0,0,0,0,84,0,0,0,88,3,0,14,0
0,6,0,0,0,0,3,380,1597,0,3,3,19,0,3,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,3,0,370,0,289,0,0,65,0,18,3,0,1755,0,0,335,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,11,0,3,0,0,0,70,0,0,0,0,3,"Davoren Park",0,0,0,0,0,58,24,0,14,0,7,0,0,0,0,0,3,3,0,0,3,0,3,5,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,3,424,0,0,0,0,0,3,3,0,0,3,0,0,428,0,0,0,0,11,0,0,0,0,0,3,0,0,0,0,7,3,0,0,7,4,0,0,0,12,0,0,0,269,0,0,0,148,0,"402021029",0,7,0,0,0,3,0,3,0,397,0,0,0,184,4,0,13,0
0,0,0,0,0,0,11,192,1042,0,0,7,8,0,3,0,0,7,0,0,0,0,12,0,8,0,0,0,0,0,3,0,0,0,3,0,0,0,0,257,0,249,0,0,62,0,40,0,0,1272,0,0,225,0,0,0,12,0,0,0,3,3,0,0,0,0,0,0,0,0,10,0,12,0,0,0,69,0,0,0,0,0,"New Town",16,0,0,0,0,61,14,0,14,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,20,0,0,7,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,241,0,0,0,0,0,3,5,0,0,0,0,0,318,0,0,0,0,37,11,0,0,0,0,0,0,0,0,0,6,0,0,0,6,18,0,3,0,0,0,4,0,222,0,0,0,76,0,"601051030",0,0,0,0,0,0,0,0,0,275,0,0,0,146,0,0,67,0
0,3,0,0,0,0,0,129,543,0,0,0,11,0,3,0,0,10,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,135,0,92,0,0,30,0,12,0,0,616,0,0,119,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,3,0,5,0,0,0,21,0,0,0,0,0,"Parafield Gardens",0,0,0,0,0,28,3,0,4,0,0,0,0,0,0,0,0,3,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147,0,0,0,0,0,0,4,0,0,0,0,0,113,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,5,0,0,0,0,0,83,0,0,0,77,0,"402041043",0,0,0,0,0,0,0,0,0,105,0,0,0,91,4,0,9,0
0,3,0,0,0,0,0,82,348,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,0,74,0,0,10,0,9,0,0,398,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,16,0,0,0,0,0,"Elizabeth East",6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,83,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,8,0,0,0,66,0,0,0,46,0,"402021031",0,0,0,0,0,0,0,0,0,73,0,0,0,66,0,0,14,0
0,3,0,0,0,0,0,148,537,0,3,0,20,0,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125,0,83,0,0,16,0,54,0,0,670,0,3,115,0,0,0,4,0,3,0,3,0,0,0,0,0,0,0,9,0,3,0,0,0,0,0,69,0,0,0,0,3,"Munno Para West - Angle Vale",9,0,0,0,0,15,6,0,4,0,5,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,0,0,0,0,0,0,0,0,0,3,0,0,110,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,3,0,0,0,3,7,0,0,0,5,0,0,0,68,0,0,0,97,0,"402021032",0,0,0,0,0,0,0,0,0,98,0,0,0,165,3,0,24,0
0,30,0,0,0,0,7,782,3511,0,12,9,20,0,3,0,0,13,0,0,0,0,4,0,14,0,0,0,0,0,3,0,5,0,6,0,0,6,0,903,4,607,0,0,74,3,68,5,0,3922,0,3,845,0,0,0,17,0,6,0,0,5,3,4,0,0,4,0,38,0,22,0,6,0,3,0,160,0,0,0,0,7,"Elizabeth",18,0,11,0,0,63,35,0,26,0,3,0,0,0,0,0,6,10,0,3,0,0,0,8,0,13,0,0,0,0,4,0,38,0,0,5,0,3,0,0,0,0,0,0,0,6,17,0,0,0,0,5,869,0,0,0,0,0,11,0,0,0,10,6,16,963,0,0,4,6,65,5,0,0,0,0,3,0,0,0,0,17,3,0,0,12,10,0,5,0,42,0,6,0,562,0,0,0,371,0,"402021030",0,3,11,0,0,0,0,13,0,882,0,0,0,503,3,0,45,0
0,7,0,0,0,0,3,177,714,0,6,0,14,0,3,0,0,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0,109,0,0,30,0,58,0,0,883,0,0,127,0,0,0,12,0,3,0,0,3,0,0,0,0,3,4,7,0,3,0,0,0,0,0,79,0,0,0,0,3,"Smithfield - Elizabeth North",14,0,0,0,0,28,10,0,5,0,4,0,0,4,0,3,3,6,0,3,0,0,0,0,0,0,0,0,0,0,3,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,209,0,0,0,0,0,0,3,0,0,0,0,0,135,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,6,0,4,0,93,0,0,0,165,0,"402021034",0,0,0,0,0,0,0,4,0,125,0,0,0,258,0,0,22,0
0,0,0,0,0,0,0,298,1392,0,0,0,37,0,3,0,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362,0,271,0,0,62,0,25,0,0,1571,3,3,329,0,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,15,0,15,0,0,0,77,0,0,0,0,6,"Virginia - Waterloo Corner",0,0,0,0,0,49,14,0,3,0,3,0,0,0,0,0,12,10,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,328,0,0,0,0,0,0,0,0,0,0,0,0,400,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,15,0,0,0,9,12,0,0,0,0,0,0,0,240,0,0,0,114,0,"402021035",0,3,0,0,0,3,0,0,0,355,0,0,0,142,6,0,49,0
0,10,0,0,0,0,9,858,4341,0,0,8,59,0,10,0,0,27,0,0,0,0,7,0,5,0,0,0,0,0,9,0,0,0,9,0,0,0,0,1123,0,792,0,0,143,0,39,0,0,4709,0,0,1054,8,0,0,11,0,0,0,7,4,9,0,0,0,0,3,5,0,25,0,0,0,0,0,141,0,0,0,0,23,"Pooraka - Cavan",4,0,5,0,0,131,35,0,31,0,10,0,0,3,0,3,23,24,0,3,0,0,8,0,0,6,0,0,0,0,0,0,31,0,0,5,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,963,0,0,0,0,0,3,5,0,0,0,9,3,1223,0,0,0,0,43,3,0,0,0,0,0,0,0,0,0,26,4,0,0,10,6,0,13,0,6,0,4,0,757,0,0,0,381,0,"402041172",0,0,0,0,0,3,0,0,0,1140,0,0,0,455,13,0,21,0
3,18,0,0,0,0,53,1691,7377,0,4,19,76,0,13,0,0,42,0,0,0,0,23,0,21,0,0,0,0,0,19,0,12,0,13,0,0,3,0,1960,0,1301,0,0,195,0,106,10,0,8148,0,0,1826,4,0,3,38,0,6,0,9,10,13,0,0,0,3,3,23,0,30,0,10,0,0,0,246,0,0,0,4,18,"Enfield - Blair Athol",25,0,5,0,0,183,59,0,61,0,11,0,0,3,0,3,18,25,9,6,0,0,3,6,4,19,0,0,0,0,3,0,69,0,0,10,0,3,0,0,4,0,0,0,0,5,32,0,0,0,0,0,1874,0,0,0,0,0,12,19,0,0,7,17,5,1899,0,3,0,3,109,11,0,0,3,0,9,0,0,0,0,29,7,0,0,21,13,0,8,0,32,0,3,0,1202,0,3,0,704,0,"402031036",0,10,4,0,0,4,0,16,0,1750,0,0,3,898,25,0,82,0
0,0,0,0,0,0,14,336,1583,0,0,3,12,0,8,0,0,13,0,0,0,0,11,0,4,0,0,0,0,0,3,0,3,0,4,0,0,0,0,399,0,347,0,0,64,0,41,0,0,1839,0,6,350,4,0,0,9,0,0,0,5,11,3,0,0,0,0,0,0,0,10,0,4,0,0,0,81,0,0,0,0,3,"Northgate - Oakden - Gilles Plains",10,0,0,0,0,54,15,0,14,0,0,0,0,0,0,0,3,3,3,3,0,4,3,0,0,7,0,0,0,0,0,0,20,0,0,5,3,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,380,0,0,0,0,0,5,3,0,0,0,4,0,400,0,0,0,0,47,3,0,0,0,0,3,0,0,0,0,11,0,0,0,4,10,0,15,0,0,0,4,0,314,0,0,0,172,0,"402031037",0,3,0,0,0,3,0,0,0,354,0,0,0,241,4,0,44,0
0,4,0,0,0,0,5,434,1924,0,0,7,37,0,11,0,0,26,0,0,0,0,12,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,517,0,336,0,0,59,0,37,0,0,2208,0,0,469,8,0,0,12,0,0,0,3,4,0,0,0,0,0,0,4,0,14,0,9,0,0,0,84,0,0,0,0,12,"Windsor Gardens",21,0,0,0,0,58,14,0,13,0,6,0,0,3,0,3,12,9,0,6,0,0,0,0,0,5,0,0,0,0,3,0,14,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,498,0,0,0,0,0,3,3,0,0,0,0,0,442,0,0,0,0,39,8,0,0,0,0,0,0,0,0,0,11,4,0,0,9,10,0,6,0,0,0,3,0,295,0,0,0,260,0,"402031038",0,4,0,0,0,0,0,0,0,393,0,0,0,337,15,0,56,0
0,0,0,0,0,0,3,258,1185,0,0,0,30,0,4,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,244,0,184,0,0,41,0,55,0,0,1364,0,0,223,0,0,0,9,0,0,0,3,0,0,0,0,0,0,0,0,0,11,0,6,0,0,0,79,0,0,0,0,0,"Golden Grove",12,0,0,0,0,39,5,0,5,0,0,0,0,0,0,3,5,12,0,4,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,275,0,0,0,0,0,3,0,0,0,0,4,3,280,0,0,0,0,13,5,0,0,0,0,3,0,0,0,0,3,0,0,0,3,9,0,4,0,0,0,0,0,159,0,0,0,254,0,"402051049",0,0,0,0,0,0,0,0,0,249,0,0,0,342,8,0,32,0
0,0,0,0,0,0,8,347,1482,0,0,5,9,0,0,0,0,16,0,0,0,0,57,0,22,0,0,0,0,0,0,0,4,0,8,0,0,0,0,424,0,285,0,0,84,0,30,0,0,1959,0,3,342,0,0,0,19,0,0,0,3,11,12,0,0,0,0,0,3,0,12,0,34,0,0,0,90,0,0,0,0,5,"Sandy Bay",43,0,0,0,0,72,26,0,33,0,0,0,0,5,0,12,11,0,4,3,3,0,0,0,0,5,0,0,0,0,0,0,63,0,0,10,0,6,4,0,0,0,0,0,0,0,14,0,0,0,0,0,465,0,0,0,0,0,3,0,0,0,0,14,0,409,0,0,0,0,71,23,3,0,0,0,3,0,0,0,0,6,3,0,0,7,34,0,9,0,0,0,5,0,224,0,0,0,165,0,"601051031",0,3,3,0,0,0,0,0,0,330,0,0,0,279,6,0,196,0
0,0,0,0,0,0,0,80,377,0,0,0,19,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,70,0,74,0,0,10,0,4,0,0,421,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,"Dry Creek - North",0,0,0,0,0,10,3,0,0,0,4,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,0,0,0,0,0,0,0,0,0,0,0,0,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,0,57,0,"402041039",0,0,0,0,0,0,0,0,0,103,0,0,0,66,3,0,0,0
0,0,0,0,0,0,0,70,333,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,112,0,64,0,0,17,0,12,0,0,430,3,0,93,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,8,0,0,0,25,0,0,0,0,3,"South Hobart - Fern Tree",7,0,0,0,0,13,9,0,3,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,96,0,0,0,0,0,0,0,0,0,0,7,0,101,0,0,0,0,8,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,51,0,0,0,23,0,"601051032",0,0,0,0,0,0,0,0,0,77,0,0,0,41,3,0,39,0
0,0,0,0,0,0,6,766,3312,0,0,31,8,0,0,3,0,24,0,0,0,0,12,0,21,0,0,0,0,0,0,3,20,0,15,0,0,0,0,992,0,530,0,0,67,0,23,0,0,3707,0,0,884,6,0,0,10,0,0,0,5,11,16,0,0,0,0,0,6,0,22,0,6,0,0,0,91,0,0,0,0,7,"Canberra Airport",4,0,0,0,0,56,17,0,96,0,0,0,0,3,0,3,7,0,0,5,0,3,0,0,0,14,0,0,0,0,0,0,74,0,0,4,0,3,0,0,0,0,0,0,0,0,22,0,0,0,0,0,854,0,0,0,0,0,8,3,0,0,0,27,0,1000,0,0,0,0,73,3,3,0,3,0,6,0,0,0,0,16,25,3,0,6,0,0,21,0,5,0,4,0,478,0,0,0,218,0,"801031114",0,10,4,0,0,6,0,0,0,905,0,0,0,263,0,0,29,0
0,0,0,0,0,0,5,152,608,0,0,0,12,0,4,0,0,9,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,97,0,0,20,0,21,0,0,706,0,3,115,0,0,0,8,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,35,0,0,0,0,3,"Ingle Farm",5,0,0,0,0,19,3,0,0,0,5,0,0,0,0,0,3,3,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,143,0,0,0,0,21,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,0,0,82,0,0,0,110,0,"402041040",0,0,0,0,0,0,0,0,0,123,0,0,0,151,3,0,17,0
0,0,0,0,0,0,0,165,869,0,0,3,34,0,4,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,0,201,0,0,43,0,52,0,0,1074,0,3,172,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,11,0,14,0,0,0,91,0,0,0,0,5,"Smithton",8,0,0,0,0,39,12,0,15,0,3,0,0,0,0,0,5,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,0,0,0,0,0,0,0,226,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,9,3,0,0,7,8,0,0,0,0,0,0,0,171,0,0,0,137,0,"604031095",0,0,0,0,0,3,0,0,0,191,0,0,0,205,13,0,49,0
0,4,0,0,0,0,4,250,1187,0,0,0,30,0,12,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,283,0,217,0,0,58,0,34,0,0,1354,0,0,253,0,0,0,9,0,0,0,3,6,0,0,0,0,0,0,4,0,8,0,4,0,0,0,68,0,0,0,0,3,"Para Hills",10,0,0,0,0,52,8,0,15,0,5,0,0,0,0,0,3,9,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,0,0,0,0,0,0,0,0,0,0,0,0,317,0,0,0,0,22,5,0,0,0,0,3,0,0,0,0,10,6,0,0,3,0,0,3,0,0,0,0,0,193,0,0,0,152,0,"402041041",0,4,0,0,0,0,0,0,0,279,0,0,0,205,11,0,17,0
